time_s,mid_lateral_m,mid_vertical_m,mid_local_roll_L_deg,mid_local_roll_R_deg,mid_system_roll_deg
2.8000000000000003,39.134644083732624,-1.0854172219297675,3.2155605548543886,3.2155546791794625,0.5951670607812646
2.85,39.40272919555165,-1.089753314616954,3.207999708102359,3.207994349090212,0.5820465250363462
2.9000000000000004,39.67353879064493,-1.0933788850099264,3.203605909174302,3.2036011110236315,0.5693286140785743
2.95,39.94697739555696,-1.096360243463157,3.2024225987027624,3.202418397307396,0.5570238786861196
3.0,40.222939456196976,-1.0987582951352932,3.2044570924696343,3.2044535147918563,0.5451366257013949
3.0500000000000003,40.50130891788422,-1.100627297696749,3.209665676577945,3.2096627402518805,0.5336652082540828
3.1,40.78195837605524,-1.1020139340855097,3.217938607324694,3.2179363204880023,0.5226023278354328
3.1500000000000004,41.0647490068132,-1.1029570761940952,3.2290891096163703,3.2290874709552755,0.5119354426923282
3.2,41.34953237629129,-1.103488200175251,3.2428497719089915,3.2428487708790135,0.5016473832297068
3.25,41.63615474914998,-1.1036320468156955,3.258877975621724,3.258877592783587,0.49171724488872703
3.3000000000000003,41.924463821418186,-1.1034069502496608,3.2767697691773736,3.2767699765764187,0.4821215705781945
3.35,42.2143171073912,-1.1028243515334872,3.2960796313645027,3.2960803928914606,0.4728357649449629
3.4000000000000004,42.50559072211315,-1.1018873330988503,3.316342461908735,3.316343733611471,0.4638356217437833
3.45,42.79818715318586,-1.1005884330748734,3.3370941458165406,3.33709587617872,0.4550988108219213
3.5,43.09204082891414,-1.0989073650998922,3.3578880111958287,3.3578901414446722,0.44660617248261913
3.5500000000000003,43.387120774300776,-1.0968094428013915,3.378305968557105,3.378308433091938,0.4383427034693052
3.6,43.68343024040909,-1.0942454241908939,3.397964501746932,3.3979672287808165,0.4302981798114335
3.6500000000000004,43.981003721787275,-1.0911531783748227,3.416516520614382,3.4165194330900626,0.42246743012317634
3.7,44.27990211192718,-1.0874611424925822,3.433650224884173,3.433653241671221,0.41485033027512225
3.75,44.58020684047938,-1.0830931241470196,3.4490857465125626,3.4490887838321425,0.4074516224612801
3.8000000000000003,44.88201372550543,-1.07797373990299,3.462569844387586,3.462572817364668,0.40028066237959475
3.85,45.185427054415236,-1.072033728322388,3.473868757240645,3.4738715814663927,0.3933511706501838
3.9000000000000004,45.49055418605011,-1.0652145212216715,3.4827597245272206,3.482762317532158,0.3866810195778073
3.95,45.79750082002288,-1.0574717173723385,3.4890225825105152,3.4890248650947644,0.38029203882192625
4.0,46.10636702738261,-1.048777368036216,3.4924338389524356,3.4924357363754623,0.37420978776839475
4.05,46.41724414270955,-1.0391211610768585,3.4927661671474683,3.492767610224927,0.36846322800317266
4.1000000000000005,46.73021261556164,-1.0285106421753443,3.489795860316452,3.489796786488156,0.36308423878437424
4.15,47.04534084998863,-1.0169705663346589,3.483319284628735,3.48331963904234,0.35810694710712154
4.2,47.362684906086905,-1.004541407087534,3.473177034783742,3.4731767713898,0.35356688197256686
4.25,47.682288732667324,-0.9912770501392073,3.4592819958762586,3.459281078469912,0.3494999980772363
4.3,48.00418442275357,-0.9772418126569064,3.4416457010657933,3.441644104161995,0.345941637345443
4.3500000000000005,48.32839192168296,-0.9625071438706466,3.4203969803375345,3.420394689750639,0.34292550206092626
4.4,48.65491772961243,-0.9471485949793086,3.3957882483602484,3.3957852613847224,0.3404827010646975
4.45,48.98375242534276,-0.9312437767639496,3.368187636762901,3.3681839619145206,0.33864090600388175
