element_id,material_id,section_id,type_id,element_line_number,k_node_line_number,i_node,j_node,k_node,i_x_mm,i_y_mm,i_z_mm,j_x_mm,j_y_mm,j_z_mm,old_k_x_mm,old_k_y_mm,old_k_z_mm,new_k_x_mm,new_k_y_mm,new_k_z_mm,ex_x,ex_y,ex_z,ey_x,ey_y,ey_z,ez_x,ez_y,ez_z,old_ki_x_mm,old_ki_y_mm,old_ki_z_mm,new_ki_x_mm,new_ki_y_mm,new_ki_z_mm,old_ki_length_mm,new_ki_length_mm,dot_ex_ey,dot_ex_ez,dot_ey_ez,right_handed_triple_product,old_n_command,new_n_command
2000069,61,61,70,29763,209,2000137,2000138,2000157,203913.65000000002,22560.0,112413.544092026,203913.65000000002,22300.0,112413.544092026,203913.65000000002,22560.0,112513.544092026,203813.65000000002,22560.0,112413.544092026,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000157,203913.650000000023,22560.000000000000,112513.544092026001","N,2000157,203813.650000000023283,22560.000000000000000,112413.544092026000726 ! A10：H175方向点K=I+100*ez（100 mm）"
2000070,61,61,70,29764,210,2000138,2000139,2000158,203913.65000000002,22300.0,112413.544092026,203913.65000000002,20600.0,112413.544092026,203913.65000000002,22300.0,112513.544092026,203813.65000000002,22300.0,112413.544092026,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000158,203913.650000000023,22300.000000000000,112513.544092026001","N,2000158,203813.650000000023283,22300.000000000000000,112413.544092026000726 ! A10：H175方向点K=I+100*ez（100 mm）"
2000071,61,61,70,29765,211,2000139,2000140,2000159,203913.65000000002,20600.0,112413.544092026,203913.65000000002,20340.0,112413.544092026,203913.65000000002,20600.0,112513.544092026,203813.65000000002,20600.0,112413.544092026,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000159,203913.650000000023,20600.000000000000,112513.544092026001","N,2000159,203813.650000000023283,20600.000000000000000,112413.544092026000726 ! A10：H175方向点K=I+100*ez（100 mm）"
2000072,61,61,70,29766,212,2000140,2000141,2000160,203913.65000000002,20340.0,112413.544092026,203913.65000000002,20080.0,112413.544092026,203913.65000000002,20340.0,112513.544092026,203813.65000000002,20340.0,112413.544092026,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000160,203913.650000000023,20340.000000000000,112513.544092026001","N,2000160,203813.650000000023283,20340.000000000000000,112413.544092026000726 ! A10：H175方向点K=I+100*ez（100 mm）"
2000073,61,61,70,29767,213,2000141,2000142,2000161,203913.65000000002,20080.0,112413.544092026,203913.65000000002,19820.0,112413.544092026,203913.65000000002,20080.0,112513.544092026,203813.65000000002,20080.0,112413.544092026,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000161,203913.650000000023,20080.000000000000,112513.544092026001","N,2000161,203813.650000000023283,20080.000000000000000,112413.544092026000726 ! A10：H175方向点K=I+100*ez（100 mm）"
2000074,61,61,70,29768,214,2000142,2000143,2000162,203913.65000000002,19820.0,112413.544092026,203913.65000000002,19560.0,112413.544092026,203913.65000000002,19820.0,112513.544092026,203813.65000000002,19820.0,112413.544092026,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000162,203913.650000000023,19820.000000000000,112513.544092026001","N,2000162,203813.650000000023283,19820.000000000000000,112413.544092026000726 ! A10：H175方向点K=I+100*ez（100 mm）"
2000075,61,61,70,29769,215,2000143,2000144,2000163,203913.65000000002,19560.0,112413.544092026,203913.65000000002,19300.0,112413.544092026,203913.65000000002,19560.0,112513.544092026,203813.65000000002,19560.0,112413.544092026,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000163,203913.650000000023,19560.000000000000,112513.544092026001","N,2000163,203813.650000000023283,19560.000000000000000,112413.544092026000726 ! A10：H175方向点K=I+100*ez（100 mm）"
2000076,61,61,70,29770,216,2000144,2000145,2000164,203913.65000000002,19300.0,112413.544092026,203913.65000000002,19040.0,112413.544092026,203913.65000000002,19300.0,112513.544092026,203813.65000000002,19300.0,112413.544092026,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000164,203913.650000000023,19300.000000000000,112513.544092026001","N,2000164,203813.650000000023283,19300.000000000000000,112413.544092026000726 ! A10：H175方向点K=I+100*ez（100 mm）"
2000077,61,61,70,29771,217,2000145,2000146,2000165,203913.65000000002,19040.0,112413.544092026,203913.65000000002,18780.0,112413.544092026,203913.65000000002,19040.0,112513.544092026,203813.65000000002,19040.0,112413.544092026,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000165,203913.650000000023,19040.000000000000,112513.544092026001","N,2000165,203813.650000000023283,19040.000000000000000,112413.544092026000726 ! A10：H175方向点K=I+100*ez（100 mm）"
2000078,61,61,70,29772,218,2000146,2000147,2000166,203913.65000000002,18780.0,112413.544092026,203913.65000000002,18540.0,112413.544092026,203913.65000000002,18780.0,112513.544092026,203813.65000000002,18780.0,112413.544092026,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000166,203913.650000000023,18780.000000000000,112513.544092026001","N,2000166,203813.650000000023283,18780.000000000000000,112413.544092026000726 ! A10：H175方向点K=I+100*ez（100 mm）"
2000079,61,61,70,29773,219,2000147,2000148,2000167,203913.65000000002,18540.0,112413.544092026,203913.65000000002,18375.0,112413.544092026,203913.65000000002,18540.0,112513.544092026,203813.65000000002,18540.0,112413.544092026,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000167,203913.650000000023,18540.000000000000,112513.544092026001","N,2000167,203813.650000000023283,18540.000000000000000,112413.544092026000726 ! A10：H175方向点K=I+100*ez（100 mm）"
2000091,61,61,70,29791,265,2000193,2000194,2000213,260913.6499999999,24525.0,134297.853827214,260913.6499999999,24360.0,134297.853827214,260913.6499999999,24525.0,134397.853827214,260813.6499999999,24525.0,134297.853827214,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000213,260913.649999999907,24525.000000000000,134397.853827214014","N,2000213,260813.649999999906868,24525.000000000000000,134297.853827214014018 ! A10：H175方向点K=I+100*ez（100 mm）"
2000092,61,61,70,29792,266,2000194,2000195,2000214,260913.6499999999,24360.0,134297.853827214,260913.6499999999,24120.0,134297.853827214,260913.6499999999,24360.0,134397.853827214,260813.6499999999,24360.0,134297.853827214,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000214,260913.649999999907,24360.000000000000,134397.853827214014","N,2000214,260813.649999999906868,24360.000000000000000,134297.853827214014018 ! A10：H175方向点K=I+100*ez（100 mm）"
2000093,61,61,70,29793,267,2000195,2000196,2000215,260913.6499999999,24120.0,134297.853827214,260913.6499999999,23860.0,134297.853827214,260913.6499999999,24120.0,134397.853827214,260813.6499999999,24120.0,134297.853827214,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000215,260913.649999999907,24120.000000000000,134397.853827214014","N,2000215,260813.649999999906868,24120.000000000000000,134297.853827214014018 ! A10：H175方向点K=I+100*ez（100 mm）"
2000094,61,61,70,29794,268,2000196,2000197,2000216,260913.6499999999,23860.0,134297.853827214,260913.6499999999,23600.0,134297.853827214,260913.6499999999,23860.0,134397.853827214,260813.6499999999,23860.0,134297.853827214,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000216,260913.649999999907,23860.000000000000,134397.853827214014","N,2000216,260813.649999999906868,23860.000000000000000,134297.853827214014018 ! A10：H175方向点K=I+100*ez（100 mm）"
2000095,61,61,70,29795,269,2000197,2000198,2000217,260913.6499999999,23600.0,134297.853827214,260913.6499999999,23340.0,134297.853827214,260913.6499999999,23600.0,134397.853827214,260813.6499999999,23600.0,134297.853827214,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000217,260913.649999999907,23600.000000000000,134397.853827214014","N,2000217,260813.649999999906868,23600.000000000000000,134297.853827214014018 ! A10：H175方向点K=I+100*ez（100 mm）"
2000096,61,61,70,29796,270,2000198,2000199,2000218,260913.6499999999,23340.0,134297.853827214,260913.6499999999,23080.0,134297.853827214,260913.6499999999,23340.0,134397.853827214,260813.6499999999,23340.0,134297.853827214,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000218,260913.649999999907,23340.000000000000,134397.853827214014","N,2000218,260813.649999999906868,23340.000000000000000,134297.853827214014018 ! A10：H175方向点K=I+100*ez（100 mm）"
2000097,61,61,70,29797,271,2000199,2000200,2000219,260913.6499999999,23080.0,134297.853827214,260913.6499999999,22820.0,134297.853827214,260913.6499999999,23080.0,134397.853827214,260813.6499999999,23080.0,134297.853827214,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000219,260913.649999999907,23080.000000000000,134397.853827214014","N,2000219,260813.649999999906868,23080.000000000000000,134297.853827214014018 ! A10：H175方向点K=I+100*ez（100 mm）"
2000098,61,61,70,29798,272,2000200,2000201,2000220,260913.6499999999,22820.0,134297.853827214,260913.6499999999,22560.0,134297.853827214,260913.6499999999,22820.0,134397.853827214,260813.6499999999,22820.0,134297.853827214,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000220,260913.649999999907,22820.000000000000,134397.853827214014","N,2000220,260813.649999999906868,22820.000000000000000,134297.853827214014018 ! A10：H175方向点K=I+100*ez（100 mm）"
2000099,61,61,70,29799,273,2000201,2000202,2000221,260913.6499999999,22560.0,134297.853827214,260913.6499999999,22300.0,134297.853827214,260913.6499999999,22560.0,134397.853827214,260813.6499999999,22560.0,134297.853827214,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000221,260913.649999999907,22560.000000000000,134397.853827214014","N,2000221,260813.649999999906868,22560.000000000000000,134297.853827214014018 ! A10：H175方向点K=I+100*ez（100 mm）"
2000100,61,61,70,29800,274,2000202,2000203,2000222,260913.6499999999,22300.0,134297.853827214,260913.6499999999,20600.0,134297.853827214,260913.6499999999,22300.0,134397.853827214,260813.6499999999,22300.0,134297.853827214,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000222,260913.649999999907,22300.000000000000,134397.853827214014","N,2000222,260813.649999999906868,22300.000000000000000,134297.853827214014018 ! A10：H175方向点K=I+100*ez（100 mm）"
2000101,61,61,70,29801,275,2000203,2000204,2000223,260913.6499999999,20600.0,134297.853827214,260913.6499999999,20340.0,134297.853827214,260913.6499999999,20600.0,134397.853827214,260813.6499999999,20600.0,134297.853827214,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000223,260913.649999999907,20600.000000000000,134397.853827214014","N,2000223,260813.649999999906868,20600.000000000000000,134297.853827214014018 ! A10：H175方向点K=I+100*ez（100 mm）"
2000102,61,61,70,29802,276,2000204,2000205,2000224,260913.6499999999,20340.0,134297.853827214,260913.6499999999,20080.0,134297.853827214,260913.6499999999,20340.0,134397.853827214,260813.6499999999,20340.0,134297.853827214,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000224,260913.649999999907,20340.000000000000,134397.853827214014","N,2000224,260813.649999999906868,20340.000000000000000,134297.853827214014018 ! A10：H175方向点K=I+100*ez（100 mm）"
2000103,61,61,70,29803,277,2000205,2000206,2000225,260913.6499999999,20080.0,134297.853827214,260913.6499999999,19820.0,134297.853827214,260913.6499999999,20080.0,134397.853827214,260813.6499999999,20080.0,134297.853827214,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000225,260913.649999999907,20080.000000000000,134397.853827214014","N,2000225,260813.649999999906868,20080.000000000000000,134297.853827214014018 ! A10：H175方向点K=I+100*ez（100 mm）"
2000104,61,61,70,29804,278,2000206,2000207,2000226,260913.6499999999,19820.0,134297.853827214,260913.6499999999,19560.0,134297.853827214,260913.6499999999,19820.0,134397.853827214,260813.6499999999,19820.0,134297.853827214,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000226,260913.649999999907,19820.000000000000,134397.853827214014","N,2000226,260813.649999999906868,19820.000000000000000,134297.853827214014018 ! A10：H175方向点K=I+100*ez（100 mm）"
2000105,61,61,70,29805,279,2000207,2000208,2000227,260913.6499999999,19560.0,134297.853827214,260913.6499999999,19300.0,134297.853827214,260913.6499999999,19560.0,134397.853827214,260813.6499999999,19560.0,134297.853827214,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000227,260913.649999999907,19560.000000000000,134397.853827214014","N,2000227,260813.649999999906868,19560.000000000000000,134297.853827214014018 ! A10：H175方向点K=I+100*ez（100 mm）"
2000106,61,61,70,29806,280,2000208,2000209,2000228,260913.6499999999,19300.0,134297.853827214,260913.6499999999,19040.0,134297.853827214,260913.6499999999,19300.0,134397.853827214,260813.6499999999,19300.0,134297.853827214,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000228,260913.649999999907,19300.000000000000,134397.853827214014","N,2000228,260813.649999999906868,19300.000000000000000,134297.853827214014018 ! A10：H175方向点K=I+100*ez（100 mm）"
2000107,61,61,70,29807,281,2000209,2000210,2000229,260913.6499999999,19040.0,134297.853827214,260913.6499999999,18780.0,134297.853827214,260913.6499999999,19040.0,134397.853827214,260813.6499999999,19040.0,134297.853827214,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000229,260913.649999999907,19040.000000000000,134397.853827214014","N,2000229,260813.649999999906868,19040.000000000000000,134297.853827214014018 ! A10：H175方向点K=I+100*ez（100 mm）"
2000108,61,61,70,29808,282,2000210,2000211,2000230,260913.6499999999,18780.0,134297.853827214,260913.6499999999,18540.0,134297.853827214,260913.6499999999,18780.0,134397.853827214,260813.6499999999,18780.0,134297.853827214,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000230,260913.649999999907,18780.000000000000,134397.853827214014","N,2000230,260813.649999999906868,18780.000000000000000,134297.853827214014018 ! A10：H175方向点K=I+100*ez（100 mm）"
2000109,61,61,70,29809,283,2000211,2000212,2000231,260913.6499999999,18540.0,134297.853827214,260913.6499999999,18375.0,134297.853827214,260913.6499999999,18540.0,134397.853827214,260813.6499999999,18540.0,134297.853827214,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000231,260913.649999999907,18540.000000000000,134397.853827214014","N,2000231,260813.649999999906868,18540.000000000000000,134297.853827214014018 ! A10：H175方向点K=I+100*ez（100 mm）"
2000121,61,61,70,29827,329,2000257,2000258,2000277,317913.6499999999,24525.0,157278.12588163,317913.6499999999,24360.0,157278.12588163,317913.6499999999,24525.0,157378.12588163,317813.6499999999,24525.0,157278.12588163,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000277,317913.649999999907,24525.000000000000,157378.125881629996","N,2000277,317813.649999999906868,24525.000000000000000,157278.125881629996002 ! A10：H175方向点K=I+100*ez（100 mm）"
2000122,61,61,70,29828,330,2000258,2000259,2000278,317913.6499999999,24360.0,157278.12588163,317913.6499999999,24120.0,157278.12588163,317913.6499999999,24360.0,157378.12588163,317813.6499999999,24360.0,157278.12588163,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000278,317913.649999999907,24360.000000000000,157378.125881629996","N,2000278,317813.649999999906868,24360.000000000000000,157278.125881629996002 ! A10：H175方向点K=I+100*ez（100 mm）"
2000123,61,61,70,29829,331,2000259,2000260,2000279,317913.6499999999,24120.0,157278.12588163,317913.6499999999,23860.0,157278.12588163,317913.6499999999,24120.0,157378.12588163,317813.6499999999,24120.0,157278.12588163,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000279,317913.649999999907,24120.000000000000,157378.125881629996","N,2000279,317813.649999999906868,24120.000000000000000,157278.125881629996002 ! A10：H175方向点K=I+100*ez（100 mm）"
2000124,61,61,70,29830,332,2000260,2000261,2000280,317913.6499999999,23860.0,157278.12588163,317913.6499999999,23600.0,157278.12588163,317913.6499999999,23860.0,157378.12588163,317813.6499999999,23860.0,157278.12588163,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000280,317913.649999999907,23860.000000000000,157378.125881629996","N,2000280,317813.649999999906868,23860.000000000000000,157278.125881629996002 ! A10：H175方向点K=I+100*ez（100 mm）"
2000125,61,61,70,29831,333,2000261,2000262,2000281,317913.6499999999,23600.0,157278.12588163,317913.6499999999,23340.0,157278.12588163,317913.6499999999,23600.0,157378.12588163,317813.6499999999,23600.0,157278.12588163,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000281,317913.649999999907,23600.000000000000,157378.125881629996","N,2000281,317813.649999999906868,23600.000000000000000,157278.125881629996002 ! A10：H175方向点K=I+100*ez（100 mm）"
2000126,61,61,70,29832,334,2000262,2000263,2000282,317913.6499999999,23340.0,157278.12588163,317913.6499999999,23080.0,157278.12588163,317913.6499999999,23340.0,157378.12588163,317813.6499999999,23340.0,157278.12588163,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000282,317913.649999999907,23340.000000000000,157378.125881629996","N,2000282,317813.649999999906868,23340.000000000000000,157278.125881629996002 ! A10：H175方向点K=I+100*ez（100 mm）"
2000127,61,61,70,29833,335,2000263,2000264,2000283,317913.6499999999,23080.0,157278.12588163,317913.6499999999,22820.0,157278.12588163,317913.6499999999,23080.0,157378.12588163,317813.6499999999,23080.0,157278.12588163,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000283,317913.649999999907,23080.000000000000,157378.125881629996","N,2000283,317813.649999999906868,23080.000000000000000,157278.125881629996002 ! A10：H175方向点K=I+100*ez（100 mm）"
2000128,61,61,70,29834,336,2000264,2000265,2000284,317913.6499999999,22820.0,157278.12588163,317913.6499999999,22560.0,157278.12588163,317913.6499999999,22820.0,157378.12588163,317813.6499999999,22820.0,157278.12588163,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000284,317913.649999999907,22820.000000000000,157378.125881629996","N,2000284,317813.649999999906868,22820.000000000000000,157278.125881629996002 ! A10：H175方向点K=I+100*ez（100 mm）"
2000129,61,61,70,29835,337,2000265,2000266,2000285,317913.6499999999,22560.0,157278.12588163,317913.6499999999,22300.0,157278.12588163,317913.6499999999,22560.0,157378.12588163,317813.6499999999,22560.0,157278.12588163,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000285,317913.649999999907,22560.000000000000,157378.125881629996","N,2000285,317813.649999999906868,22560.000000000000000,157278.125881629996002 ! A10：H175方向点K=I+100*ez（100 mm）"
2000130,61,61,70,29836,338,2000266,2000267,2000286,317913.6499999999,22300.0,157278.12588163,317913.6499999999,20600.0,157278.12588163,317913.6499999999,22300.0,157378.12588163,317813.6499999999,22300.0,157278.12588163,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000286,317913.649999999907,22300.000000000000,157378.125881629996","N,2000286,317813.649999999906868,22300.000000000000000,157278.125881629996002 ! A10：H175方向点K=I+100*ez（100 mm）"
2000131,61,61,70,29837,339,2000267,2000268,2000287,317913.6499999999,20600.0,157278.12588163,317913.6499999999,20340.0,157278.12588163,317913.6499999999,20600.0,157378.12588163,317813.6499999999,20600.0,157278.12588163,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,"N,2000287,317913.649999999907,20600.000000000000,157378.125881629996","N,2000287,317813.649999999906868,20600.000000000000000,157278.125881629996002 ! A10：H175方向点K=I+100*ez（100 mm）"
