x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
2674.6,13439.8782,2742.7298,7.376e-02,7.794e-02
2683.4,13112.3719,2708.7706,7.244e-02,7.755e-02
2692.1,12757.8188,2672.3113,7.143e-02,7.710e-02
2700.9,12385.4749,2633.2747,7.078e-02,7.657e-02
2709.9,11986.9399,2589.5761,7.052e-02,7.594e-02
2712.9,11853.2982,2577.5994,7.039e-02,7.574e-02
2718.3,11606.9161,2554.9355,6.948e-02,7.531e-02
2727.1,11206.1985,2507.3772,6.789e-02,7.448e-02
2735.8,10797.9482,2458.9369,6.715e-02,7.359e-02
2744.5,10388.4323,2407.2411,6.728e-02,7.261e-02
2753.2,9975.3088,2353.9144,6.816e-02,7.155e-02
2761.9,9564.8774,2294.8261,7.057e-02,7.037e-02
2769.9,9185.4560,2249.5200,7.101e-02,6.933e-02
2776.4,8885.9925,2213.3388,6.926e-02,6.842e-02
2785.0,8484.1512,2151.4074,6.763e-02,6.695e-02
2793.7,8096.1863,2089.6627,6.608e-02,6.544e-02
2802.4,7720.3747,2025.1181,6.453e-02,6.382e-02
2811.0,7371.0410,1959.0552,6.286e-02,6.215e-02
2819.7,7049.4385,1890.5197,6.035e-02,6.031e-02
2826.2,6842.3416,1840.9395,5.915e-02,5.914e-02
2826.9,6820.9502,1836.6900,5.908e-02,5.905e-02
2827.5,6804.2276,1833.7642,5.904e-02,5.900e-02
2827.6,6800.8854,1832.7573,5.902e-02,5.899e-02
2828.3,6782.7131,1827.7021,5.879e-02,5.888e-02
2836.9,6483.3410,1751.6442,5.503e-02,5.670e-02
2845.6,6141.0539,1670.2205,5.300e-02,5.435e-02
2854.2,5764.0983,1584.5014,5.284e-02,5.190e-02
2862.9,5356.7539,1492.8454,5.454e-02,4.927e-02
2871.9,4918.0590,1395.2036,5.805e-02,4.647e-02
2880.9,4467.1129,1290.8905,6.421e-02,4.348e-02
2883.9,4313.8125,1264.1120,6.408e-02,4.265e-02
2888.5,4079.7679,1222.2125,6.370e-02,4.133e-02
2897.1,3638.3329,1117.8037,7.025e-02,3.827e-02
2905.6,3196.0644,1014.8283,7.675e-02,3.518e-02
2914.2,2755.7469,908.4390,8.446e-02,3.197e-02
2922.7,2321.5002,800.5107,9.270e-02,2.865e-02
2931.3,1897.3366,691.3659,1.013e-01,2.523e-02
2939.8,1489.5222,582.4217,1.101e-01,2.173e-02
2940.9,1437.9177,571.6417,1.094e-01,2.135e-02
2945.5,1229.6688,524.5076,9.982e-02,1.963e-02
2954.0,862.3782,412.2147,8.353e-02,1.558e-02
2962.5,535.7765,302.9236,6.517e-02,1.156e-02
2971.0,265.7798,193.0444,4.705e-02,7.493e-03
2979.9,69.6174,74.9400,1.625e-02,2.883e-03
2987.6,0.0000,0.0000,1.945e-15,3.005e-16
2995.9,1.5128,6.0261,2.015e-04,1.995e-04
2998.2,0.0000,0.0000,1.386e-22,8.440e-24
2998.9,0.1787,0.3928,1.742e-04,1.414e-05
3004.9,0.7040,2.5580,5.632e-04,5.375e-05
3009.6,0.7348,4.5234,9.589e-04,9.269e-05
3010.7,0.7952,5.9103,1.261e-03,1.208e-04
3014.6,0.0000,0.0000,5.517e-22,3.108e-23
3022.2,27.1234,46.8856,8.191e-03,1.003e-03
