x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
3036.1,31.4980,32.6922,3.968e-03,8.544e-04
3044.5,54.1300,45.3209,4.643e-03,1.202e-03
3050.1,71.1704,53.5633,5.051e-03,1.430e-03
3057.4,94.8677,64.5723,5.417e-03,1.738e-03
3063.4,115.3928,72.0111,6.024e-03,1.940e-03
3064.2,117.9864,72.8400,6.070e-03,1.962e-03
3069.8,137.8840,80.3114,5.740e-03,2.178e-03
3078.2,168.4650,91.5111,5.216e-03,2.503e-03
3084.4,191.2984,99.5783,4.884e-03,2.737e-03
3092.3,220.4122,109.6216,4.545e-03,3.028e-03
3099.4,246.7586,118.4910,4.346e-03,3.286e-03
3105.4,268.7245,125.7994,4.267e-03,3.499e-03
3112.0,292.6755,133.6126,4.286e-03,3.726e-03
