x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
2971.0,126.8962,92.5385,2.342e-02,3.022e-03
2979.9,33.2081,35.5456,8.134e-03,1.165e-03
2987.6,0.0000,0.0000,4.577e-18,5.499e-19
2995.9,0.7078,2.6972,9.488e-05,8.384e-05
2998.2,0.0000,0.0000,9.211e-23,5.032e-24
2998.9,0.0871,0.2009,8.457e-05,5.640e-06
3004.9,0.3320,1.1379,2.709e-04,2.473e-05
3009.6,0.3302,2.0054,4.609e-04,4.307e-05
3010.7,0.3527,2.6200,6.064e-04,5.616e-05
3014.6,0.0000,0.0000,3.019e-22,2.185e-23
3022.2,11.8723,20.8642,4.041e-03,4.628e-04
3030.4,42.4868,46.8612,8.426e-03,1.050e-03
3036.1,72.0916,63.6753,1.029e-02,1.443e-03
3044.5,123.9492,88.1814,1.227e-02,2.022e-03
3050.1,162.9957,104.2093,1.347e-02,2.399e-03
3057.4,217.3368,125.6491,1.465e-02,2.907e-03
3063.4,264.4114,140.2155,1.625e-02,3.240e-03
3064.2,270.4242,141.8387,1.638e-02,3.277e-03
3069.8,316.0391,156.4171,1.575e-02,3.631e-03
3078.2,386.3429,178.3833,1.463e-02,4.160e-03
3084.4,438.8524,194.2872,1.384e-02,4.537e-03
3092.3,506.0229,214.1733,1.286e-02,5.005e-03
3099.4,566.8745,231.8049,1.204e-02,5.415e-03
3105.4,617.8812,246.3739,1.142e-02,5.751e-03
3112.0,673.5517,261.9788,1.086e-02,6.106e-03
3120.4,743.3088,281.6363,1.016e-02,6.551e-03
3123.4,767.8857,287.2116,1.030e-02,6.672e-03
3126.1,790.0638,292.1566,1.033e-02,6.778e-03
3134.6,857.9442,310.6864,9.336e-03,7.185e-03
3140.3,902.2113,322.4146,8.929e-03,7.438e-03
3147.4,956.4285,336.8416,8.597e-03,7.747e-03
3154.5,1008.3566,350.5774,8.475e-03,8.037e-03
3160.1,1048.6691,361.3042,8.503e-03,8.261e-03
3168.6,1106.5184,376.7826,8.692e-03,8.579e-03
3174.4,1143.4100,386.9182,8.882e-03,8.786e-03
3182.9,1194.4805,400.7215,9.177e-03,9.058e-03
3183.2,1195.8867,401.1911,9.184e-03,9.065e-03
3183.4,1196.6977,401.3909,9.184e-03,9.068e-03
3189.4,1230.3670,408.6652,9.384e-03,9.195e-03
3195.4,1263.3573,417.0400,9.934e-03,9.354e-03
3202.8,1303.4625,426.5397,1.069e-02,9.529e-03
3210.4,1343.2394,435.8947,1.156e-02,9.702e-03
3217.1,1377.5584,443.8184,1.236e-02,9.847e-03
3225.4,1418.3213,453.1683,1.335e-02,1.002e-02
3231.4,1446.8284,459.6184,1.401e-02,1.014e-02
3237.4,1474.3530,466.1042,1.471e-02,1.026e-02
